paper_id,domain,title,retrieved,rank,mrr
CL075,climate,Assessing the physical risks of climate change for the financial sector: a case ,False,None,0.0
CL076,climate,Transferring climate change physical knowledge,False,None,0.0
CL077,climate,Meta-modeling strategy for data-driven forecasting,False,None,0.0
CL078,climate,"Assessing the climate benefits of afforestation: processes, methods, and framewo",False,None,0.0
CL079,climate,Multivariate LSTM-Based Forecasting for Renewable Energy: Enhancing Climate Chan,False,None,0.0
CL080,climate,The built environment and induced transport CO2 emissions: A double machine lear,False,None,0.0
CL081,climate,Rapid Climate Model Downscaling to Assess Risk of Extreme Rainfall in Bangladesh,False,None,0.0
CL082,climate,Toward Foundation Models for Earth Monitoring: Proposal for a Climate Change Ben,False,None,0.0
CL083,climate,Climate uncertainty impacts on optimal mitigation pathways and social cost of ca,False,None,0.0
CL084,climate,We must re-evaluate assumptions about carbon trading for effective climate chang,False,None,0.0
CL085,climate,Sea ice trends in climate models only accurate in runs with biased global warmin,True,3,0.3333
CL086,climate,Statistical significance of rising and oscillatory trends in global ocean and la,False,None,0.0
CL087,climate,Nonequilibrium fluctuations of global warming,False,None,0.0
CL088,climate,Estimate solar contribution to the global surface warming using the ACRIM TSI sa,False,None,0.0
CL089,climate,Contribution of Shorter-term Radiative Forcings of Aerosols and Ozone to Global ,False,None,0.0
CL090,climate,Atmospheric hypotheses' of Earth's global warming,False,None,0.0
CL091,climate,Global Warming and Caspian Sea Level Fluctuations,False,None,0.0
CL092,climate,Global Warming In Ghana's Major Cities Based on Statistical Analysis of NASA's P,False,None,0.0
CL093,climate,Global total precipitable water variations and trends during 1958-2021,False,None,0.0
CL094,climate,New Insights into Global Warming: End-to-End Visual Analysis and Prediction of T,False,None,0.0
CL095,climate,On the Role of Global Warming on the Statistics of Record-Breaking Temperatures,False,None,0.0
CL096,climate,A dynamical geography of observed trends in the global ocean,False,None,0.0
CL097,climate,"Discussion on common errors in analyzing sea level accelerations, solar trends a",False,None,0.0
CL098,climate,Depth-dependent warming of the Gulf of Eilat (Aqaba),False,None,0.0
CL099,climate,A Spatial Persistence Gradient in European Warming Consistent with North Atlanti,False,None,0.0
CL100,climate,"Implications of ""peak oil"" for atmospheric CO2 and climate",False,None,0.0
CL101,climate,Warming inhibits Increases in Vegetation Net Primary Productivity despite Greeni,False,None,0.0
CL102,climate,The significance of trends in long-term correlated records,False,None,0.0
CL103,climate,Rediscover Climate Change during Global Warming Slowdown via Wasserstein Stabili,False,None,0.0
CL104,climate,On the Warming of the Southern Hemisphere since 1955 and Recent Slowing-Down: Ro,False,None,0.0
CL105,climate,21st Century Global and Regional Surface Temperature Projections,False,None,0.0
CL106,climate,How much has the Sun influenced Northern Hemisphere temperature trends? An ongoi,False,None,0.0
CL107,climate,Constraining the global mean surface temperature during 1850-1880 with new stati,False,None,0.0
CL108,climate,Recent global temperature surge amplified by record-low planetary albedo,False,None,0.0
CL109,climate,The Shifts Hypothesis - an alternative view of global climate change,False,None,0.0
CL110,climate,Long Term Trends in Atmospheric Pressure and its Variance,False,None,0.0
CL111,climate,Climate Trends of Tropical Cyclone Intensity and Energy Extremes Revealed by Dee,False,None,0.0
CL112,climate,Planetary boundary layer depth in Global climate models induced biases in surfac,False,None,0.0
CL113,climate,Generative deep learning improves reconstruction of global historical climate re,False,None,0.0
CL114,climate,"Global temperatures and sunspot numbers. Are they related? Yes, but non linearly",False,None,0.0
CL115,climate,ET-WB: water balance-based estimations of terrestrial evaporation over global la,False,None,0.0
CL116,climate,Impact of Changing Greenhouse Gas Concentrations on Ontario's Climate,False,None,0.0
CL117,climate,Deciphering Super El Niño: Development of a Novel Predictive Model Integrating L,False,None,0.0
CL118,climate,Correlations of the first and second derivatives of atmospheric CO2 with global ,False,None,0.0
CL119,climate,Evapotranspiration trends over the last 300 years reconstructed from historical ,False,None,0.0
CL120,climate,Precipitation extremes under climate change,False,None,0.0
CL121,climate,Assessing the Spurious Impacts of Ice-Constraining Methods on the Climate Respon,False,None,0.0
CL122,climate,"Solar and planetary oscillation control on climate change: hind-cast, forecast a",False,None,0.0
CL123,climate,Another Look at Climate Sensitivity,False,None,0.0
CL124,climate,"Climate Sensitivity, Sea Level, and Atmospheric CO2",False,None,0.0
CL125,climate,AlphaEarth Satellite Embeddings for Modelling Climate Sensitive Diseases Towards,False,None,0.0
CL126,climate,State-dependence of climate sensitivity: attractor constraints and palaeoclimate,False,None,0.0
CL127,climate,A new framework for climate sensitivity and prediction: a modelling perspective,False,None,0.0
CL128,climate,The Earth's Equilibrium Climate Sensitivity and Thermal Inertia,False,None,0.0
CL129,climate,Paleoclimate Implications for Human-Made Climate Change,False,None,0.0
CL130,climate,Emergent constraints on climate sensitivities,False,None,0.0
CL131,climate,Extreme sensitivity and climate tipping points,False,None,0.0
CL132,climate,State-dependence of CO2 Forcing and its Implications for Climate Sensitivity,False,None,0.0
CL133,climate,"Learning Climate Sensitivity from Future Observations, Fast and Slow",False,None,0.0
CL134,climate,Can we believe in high climate sensitivity?,True,4,0.25
CL135,climate,Thermodynamics of Climate Change: Generalized Sensitivities,False,None,0.0
CL136,climate,On the state dependency of fast feedback processes in (palaeo) climate sensitivi,False,None,0.0
CL137,climate,Sensitive Dependence of Global Climate to Continental Geometry,False,None,0.0
CL138,climate,Sensitivity Analysis for Climate Science with Generative Flow Models,False,None,0.0
CL139,climate,Precipitation efficiency amplifies climate sensitivity by enhancing tropical cir,False,None,0.0
CL140,climate,Assessing Climate Vulnerability Risk for Substations in Massachusetts Via Sensit,False,None,0.0
CL141,climate,Teleconnection processes linking the intensity of the Atlantic Multidecadal Vari,False,None,0.0
CL142,climate,Climate Forcing by the Volcanic Eruption of Mount Pinatubo. Revised edition,False,None,0.0
CL143,climate,Regional impacts poorly constrained by climate sensitivity,False,None,0.0
CL144,climate,Greater climate sensitivity and variability on TRAPPIST-1e than Earth,False,None,0.0
CL145,climate,mloz: A Highly Efficient Machine Learning-Based Ozone Parameterization for Clima,False,None,0.0
CL146,climate,Considerations of Earth climate sensitivity based on peculiarities of planetary ,False,None,0.0
CL147,climate,Climate Response and Sensitivity: Timescales and Late Tipping Points,False,None,0.0
CL148,climate,The impact of stochastic physics on climate sensitivity in EC-Earth,True,6,0.1667
CL149,climate,Multivariate Estimations of Equilibrium Climate Sensitivity from Short Transient,False,None,0.0
CL150,climate,Climate sensitivity of Earth to solar irradiance: update,False,None,0.0
CL151,climate,Finite-Response Complementarity in Fluctuation Constraints on Climate Sensitivit,False,None,0.0
CL152,climate,The Physics of Climate Variability and Climate Change,False,None,0.0
CL153,climate,ACE2-SOM: Coupling an ML atmospheric emulator to a slab ocean and learning the s,False,None,0.0
CL154,climate,Uncertainty assessment in satellite-based greenhouse gas emissions estimates usi,False,None,0.0
CL155,climate,Estimation of Corporate Greenhouse Gas Emissions via Machine Learning,False,None,0.0
CL156,climate,Increasing and Diverging Greenhouse Gas Emissions of Urban Wastewater Treatment ,False,None,0.0
CL157,climate,Dynamic nowcast of the New Zealand greenhouse gas inventory,False,None,0.0
CL158,climate,Greenhouse Gas (GHG) Emissions Poised to Rocket: Modeling the Environmental Impa,False,None,0.0
CL159,climate,Greenhouse Gas Emission Prediction on Road Network using Deep Sequence Learning,False,None,0.0
CL160,climate,Air Quality and Greenhouse Gas Emissions Assessment of Data Centers in Texas: Qu,False,None,0.0
CL161,climate,The safe operating space for greenhouse gas emissions,False,None,0.0
CL162,climate,Mitigating Greenhouse Gas Emissions Through Generative Adversarial Networks Base,False,None,0.0
CL163,climate,Abominable greenhouse gas bookkeeping casts serious doubts on climate intentions,False,None,0.0
CL164,climate,The effective mitigation of greenhouse gas emissions from rice paddies without c,False,None,0.0
CL165,climate,Analysis of Greenhouse Gases,False,None,0.0
CL166,climate,Urban Street Network Design and Transport-Related Greenhouse Gas Emissions aroun,False,None,0.0
CL167,climate,Multi-Agent Reinforcement Learning for Greenhouse Gas Offset Credit Markets,False,None,0.0
CL168,climate,GeoFormer: A Vision and Sequence Transformer-based Approach for Greenhouse Gas M,False,None,0.0
CL169,climate,Estimation of Air Pollution with Remote Sensing Data: Revealing Greenhouse Gas E,False,None,0.0
CL170,climate,"The Runaway Greenhouse: implications for future climate change, geoengineering a",False,None,0.0
CL171,climate,Towards Operational Automated Greenhouse Gas Plume Detection and Delineation,False,None,0.0
CL172,climate,Global temperature goals should determine the time horizons for greenhouse gas e,False,None,0.0
CL173,climate,Deep Learning Surrogates for Real-Time Gas Emission Inversion,False,None,0.0
CL174,climate,"Habitability of waterworlds: runaway greenhouses, atmospheric expansion and mult",False,None,0.0
CL175,climate,Model estimates for contribution of natural and anthropogenic CO$_2$ and CH$_4$ ,False,None,0.0
CL176,climate,Social Cost of Greenhouse Gases -- OPTiMEM and the Heat Conjecture(s),False,None,0.0
CL177,climate,Thermal emissions and climate change: Cooler options for future energy technolog,False,None,0.0
CL178,climate,Satellite monitoring of annual US landfill methane emissions and trends,False,None,0.0
CL179,climate,Quantifying urban and landfill methane emissions in the United States using TROP,False,None,0.0
CL180,climate,Averaging Atmospheric Gas Concentration Data using Wasserstein Barycenters,False,None,0.0
CL181,climate,Counting Carbon: A Survey of Factors Influencing the Emissions of Machine Learni,False,None,0.0
CL182,climate,Modeling the Sea-Level Change from U.S. Vehicle Emissions,False,None,0.0
CL183,climate,Towards Indirect Top-Down Road Transport Emissions Estimation,False,None,0.0
CL184,climate,Closing Gaps in Emissions Monitoring with Climate TRACE,False,None,0.0
CL185,climate,Quantitative implications of the secondary role of carbon dioxide climate forcin,False,None,0.0
CL186,climate,Macroscopic Emission Modeling of Urban Traffic Using Probe Vehicle Data: A Machi,False,None,0.0
CL187,climate,Future Climate Change Projections over the Indian Region,False,None,0.0
CL188,climate,Impact of anthropogenic climate change on the East Asian summer monsoon,False,None,0.0
CL189,climate,Climate Adaptation with Reinforcement Learning: Experiments with Flooding and Tr,False,None,0.0
CL190,climate,Dimensionality-Reduction of Climate Data using Deep Autoencoders,False,None,0.0
CL191,climate,Loosely Conditioned Emulation of Global Climate Models With Generative Adversari,False,None,0.0
CL192,climate,Weathering Adaptation: Grid Infrastructure Planning in a Changing Climate,False,None,0.0
CL193,climate,Deep Learning for Climate Model Output Statistics,False,None,0.0
CL194,climate,Climate simulations for 1880-2003 with GISS modelE,False,None,0.0
CL195,climate,Improving the predictions of ML-corrected climate models with novelty detection,False,None,0.0
CL196,climate,Foundation Models for Weather and Climate Data Understanding: A Comprehensive Su,False,None,0.0
CL197,climate,Achieving Conservation of Energy in Neural Network Emulators for Climate Modelin,False,None,0.0
CL198,climate,RAIN: Reinforcement Algorithms for Improving Numerical Weather and Climate Model,False,None,0.0
CL199,climate,Machine learning for weather and climate are worlds apart,False,None,0.0
CL200,climate,Maximum-Entropy Weighting of Multi-Component Earth Climate Models,False,None,0.0
